year,state,type,length,tuition,room_board,total_cost
2018,Illinois,Public Out-of-State,4-year,28618.0,11118.0,39736
2018,Indiana,Private,4-year,32338.0,11425.0,43763
2018,Indiana,Public In-State,2-year,4255.0,0.0,4255
2018,Indiana,Public In-State,4-year,9038.0,10259.0,19297
2018,Indiana,Public Out-of-State,2-year,8211.0,0.0,8211
2018,Indiana,Public Out-of-State,4-year,28805.0,10259.0,39064
2018,Iowa,Private,4-year,27991.0,9389.0,37380
2018,Iowa,Public In-State,2-year,4923.0,0.0,4923
2018,Iowa,Public In-State,4-year,8766.0,9660.0,18426
2018,Iowa,Public Out-of-State,2-year,6581.0,0.0,6581
2018,Iowa,Public Out-of-State,4-year,26214.0,9660.0,35874
2018,Kansas,Private,4-year,21316.0,8924.0,30240
2018,Kansas,Public In-State,2-year,3382.0,0.0,3382
2018,Kansas,Public In-State,4-year,8737.0,9227.0,17964
2018,Kansas,Public Out-of-State,2-year,4611.0,0.0,4611
2018,Kansas,Public Out-of-State,4-year,22615.0,9227.0,31842
2018,Kentucky,Private,4-year,26719.0,9229.0,35948
2018,Kentucky,Public In-State,2-year,4106.0,0.0,4106
2018,Kentucky,Public In-State,4-year,10365.0,10380.0,20745
2018,Kentucky,Public Out-of-State,2-year,13825.0,0.0,13825
2018,Kentucky,Public Out-of-State,4-year,24632.0,10380.0,35012
2018,Louisiana,Private,4-year,36715.0,12737.0,49452
2018,Louisiana,Public In-State,2-year,4092.0,0.0,4092
2018,Louisiana,Public In-State,4-year,9165.0,9671.0,18836
2018,Louisiana,Public Out-of-State,2-year,7057.0,0.0,7057
2018,Louisiana,Public Out-of-State,4-year,21632.0,9671.0,31303
2018,Maine,Private,4-year,37043.0,12951.0,49994
2018,Maine,Public In-State,2-year,3698.0,0.0,3698
2018,Maine,Public In-State,4-year,9664.0,9836.0,19500
2018,Maine,Public Out-of-State,2-year,6498.0,0.0,6498
2018,Maine,Public Out-of-State,4-year,26939.0,9836.0,36775
2018,Maryland,Private,4-year,41859.0,13826.0,55685
2018,Maryland,Public In-State,2-year,4090.0,0.0,4090
2018,Maryland,Public In-State,4-year,9289.0,11888.0,21177
2018,Maryland,Public Out-of-State,2-year,9467.0,0.0,9467
2018,Maryland,Public Out-of-State,4-year,24353.0,11888.0,36241
2018,Massachusetts,Private,4-year,44384.0,15175.0,59559
2018,Massachusetts,Public In-State,2-year,4991.0,0.0,4991
2018,Massachusetts,Public In-State,4-year,12778.0,12451.0,25229
2018,Massachusetts,Public Out-of-State,2-year,10006.0,0.0,10006
2018,Massachusetts,Public Out-of-State,4-year,29774.0,12451.0,42225
2018,Michigan,Private,4-year,26964.0,9700.0,36664
2018,Michigan,Public In-State,2-year,3469.0,0.0,3469
2018,Michigan,Public In-State,4-year,12435.0,10230.0,22665
2018,Michigan,Public Out-of-State,2-year,6552.0,0.0,6552
2018,Michigan,Public Out-of-State,4-year,37600.0,10230.0,47830
2018,Minnesota,Private,4-year,32416.0,10300.0,42716
2018,Minnesota,Public In-State,2-year,5381.0,0.0,5381
2018,Minnesota,Public In-State,4-year,11226.0,9194.0,20420
2018,Minnesota,Public Out-of-State,2-year,6113.0,0.0,6113
2018,Minnesota,Public Out-of-State,4-year,20736.0,9194.0,29930
2018,Mississippi,Private,4-year,17625.0,8149.0,25774
2018,Mississippi,Public In-State,2-year,3182.0,0.0,3182
2018,Mississippi,Public In-State,4-year,7980.0,9739.0,17719
2018,Mississippi,Public Out-of-State,2-year,5626.0,0.0,5626
2018,Mississippi,Public Out-of-State,4-year,19691.0,9739.0,29430
2018,Missouri,Private,4-year,24615.0,10008.0,34623
2018,Missouri,Public In-State,2-year,3273.0,0.0,3273
2018,Missouri,Public In-State,4-year,8387.0,9719.0,18106
2018,Missouri,Public Out-of-State,2-year,6157.0,0.0,6157
2018,Missouri,Public Out-of-State,4-year,19519.0,9719.0,29238
2018,Montana,Private,4-year,24953.0,8786.0,33739
2018,Montana,Public In-State,2-year,3631.0,0.0,3631
2018,Montana,Public In-State,4-year,6783.0,9018.0,15801
2018,Montana,Public Out-of-State,2-year,8482.0,0.0,8482
2018,Montana,Public Out-of-State,4-year,23678.0,9018.0,32696
2018,Nebraska,Private,4-year,23659.0,10939.0,34598
2018,Nebraska,Public In-State,2-year,3212.0,0.0,3212
2018,Nebraska,Public In-State,4-year,8188.0,10260.0,18448
2018,Nebraska,Public Out-of-State,2-year,4101.0,0.0,4101
2018,Nebraska,Public Out-of-State,4-year,20555.0,10260.0,30815
2018,Nevada,Private,4-year,23261.0,12902.0,36163
2018,Nevada,Public In-State,2-year,3075.0,0.0,3075
2018,Nevada,Public In-State,4-year,5920.0,10890.0,16810
2018,Nevada,Public Out-of-State,2-year,9853.0,0.0,9853
2018,Nevada,Public Out-of-State,4-year,21176.0,10890.0,32066
2018,New Hampshire,Private,4-year,33322.0,13709.0,47031
2018,New Hampshire,Public In-State,2-year,7337.0,0.0,7337
2018,New Hampshire,Public In-State,4-year,15949.0,11621.0,27570
2018,New Hampshire,Public Out-of-State,2-year,15906.0,0.0,15906
2018,New Hampshire,Public Out-of-State,4-year,28130.0,11621.0,39751
2018,New Jersey,Private,4-year,36589.0,13732.0,50321
2018,New Jersey,Public In-State,2-year,4536.0,0.0,4536
2018,New Jersey,Public In-State,4-year,13633.0,12908.0,26541
2018,New Jersey,Public Out-of-State,2-year,8049.0,0.0,8049
2018,New Jersey,Public Out-of-State,4-year,28649.0,12908.0,41557
2018,New Mexico,Private,4-year,23865.0,9755.0,33620
2018,New Mexico,Public In-State,2-year,1666.0,0.0,1666
2018,New Mexico,Public In-State,4-year,6718.0,9085.0,15803
2018,New Mexico,Public Out-of-State,2-year,5318.0,0.0,5318
2018,New Mexico,Public Out-of-State,4-year,17533.0,9085.0,26618
2018,New York,Private,4-year,39007.0,14653.0,53660
2018,New York,Public In-State,2-year,5229.0,0.0,5229
2018,New York,Public In-State,4-year,7938.0,14405.0,22343
2018,New York,Public Out-of-State,2-year,9151.0,0.0,9151
2018,New York,Public Out-of-State,4-year,21662.0,14405.0,36067
2018,North Carolina,Private,4-year,32140.0,11910.0,44050
2018,North Carolina,Public In-State,2-year,2499.0,0.0,2499
2018,North Carolina,Public In-State,4-year,7354.0,9989.0,17343
2018,North Carolina,Public Out-of-State,2-year,8496.0,0.0,8496
2018,North Carolina,Public Out-of-State,4-year,24274.0,9989.0,34263
2018,North Dakota,Private,4-year,15256.0,7255.0,22511
2018,North Dakota,Public In-State,2-year,4700.0,0.0,4700
2018,North Dakota,Public In-State,4-year,7687.0,8311.0,15998
2018,North Dakota,Public Out-of-State,2-year,9429.0,0.0,9429
2018,North Dakota,Public Out-of-State,4-year,19021.0,8311.0,27332
2018,Ohio,Private,4-year,31242.0,11012.0,42254
2018,Ohio,Public In-State,2-year,3672.0,0.0,3672
2018,Ohio,Public In-State,4-year,10026.0,11648.0,21674
2018,Ohio,Public Out-of-State,2-year,7456.0,0.0,7456
2018,Ohio,Public Out-of-State,4-year,24098.0,11648.0,35746
2018,Oklahoma,Private,4-year,26240.0,9302.0,35542
2018,Oklahoma,Public In-State,2-year,3876.0,0.0,3876
2018,Oklahoma,Public In-State,4-year,7623.0,8641.0,16264
2018,Oklahoma,Public Out-of-State,2-year,9059.0,0.0,9059
2018,Oklahoma,Public Out-of-State,4-year,20200.0,8641.0,28841
2018,Oregon,Private,4-year,38674.0,11943.0,50617
2018,Oregon,Public In-State,2-year,4487.0,0.0,4487
2018,Oregon,Public In-State,4-year,10363.0,12347.0,22710
2018,Oregon,Public Out-of-State,2-year,8503.0,0.0,8503
2018,Oregon,Public Out-of-State,4-year,30487.0,12347.0,42834
2018,Pennsylvania,Private,4-year,40068.0,13171.0,53239
2018,Pennsylvania,Public In-State,2-year,5173.0,0.0,5173
2018,Pennsylvania,Public In-State,4-year,14534.0,11261.0,25795
2018,Pennsylvania,Public Out-of-State,2-year,13679.0,0.0,13679
2018,Pennsylvania,Public Out-of-State,4-year,27129.0,11261.0,38390
2018,Rhode Island,Private,4-year,40361.0,14516.0,54877
2018,Rhode Island,Public In-State,2-year,4564.0,0.0,4564
2018,Rhode Island,Public In-State,4-year,12239.0,12041.0,24280
2018,Rhode Island,Public Out-of-State,2-year,12156.0,0.0,12156
2018,Rhode Island,Public Out-of-State,4-year,29013.0,12041.0,41054
2018,South Carolina,Private,4-year,24931.0,9490.0,34421
2018,South Carolina,Public In-State,2-year,4502.0,0.0,4502
2018,South Carolina,Public In-State,4-year,12579.0,9553.0,22132
2018,South Carolina,Public Out-of-State,2-year,9480.0,0.0,9480
2018,South Carolina,Public Out-of-State,4-year,30919.0,9553.0,40472
2018,South Dakota,Private,4-year,24219.0,7938.0,32157
2018,South Dakota,Public In-State,2-year,6026.0,0.0,6026
2018,South Dakota,Public In-State,4-year,8540.0,7881.0,16421
2018,South Dakota,Public Out-of-State,2-year,5853.0,0.0,5853
2018,South Dakota,Public Out-of-State,4-year,12060.0,7881.0,19941
2018,Tennessee,Private,4-year,26939.0,10223.0,37162
2018,Tennessee,Public In-State,2-year,4148.0,0.0,4148
2018,Tennessee,Public In-State,4-year,9574.0,9376.0,18950
2018,Tennessee,Public Out-of-State,2-year,16140.0,0.0,16140
2018,Tennessee,Public Out-of-State,4-year,25378.0,9376.0,34754
2018,Texas,Private,4-year,32482.0,11384.0,43866
2018,Texas,Public In-State,2-year,2209.0,0.0,2209
2018,Texas,Public In-State,4-year,8645.0,9626.0,18271
2018,Texas,Public Out-of-State,2-year,6418.0,0.0,6418
2018,Texas,Public Out-of-State,4-year,24937.0,9626.0,34563
2018,Utah,Private,4-year,7548.0,7841.0,15389
2018,Utah,Public In-State,2-year,3781.0,0.0,3781
2018,Utah,Public In-State,4-year,6557.0,7617.0,14174
2018,Utah,Public Out-of-State,2-year,12020.0,0.0,12020
2018,Utah,Public Out-of-State,4-year,20168.0,7617.0,27785
2018,Vermont,Private,4-year,42637.0,13536.0,56173
2018,Vermont,Public In-State,2-year,6414.0,0.0,6414
2018,Vermont,Public In-State,4-year,16103.0,11679.0,27782
2018,Vermont,Public Out-of-State,2-year,12678.0,0.0,12678
2018,Vermont,Public Out-of-State,4-year,38968.0,11679.0,50647
2018,Virginia,Private,4-year,23014.0,10644.0,33658
2018,Virginia,Public In-State,2-year,5118.0,0.0,5118
2018,Virginia,Public In-State,4-year,12637.0,10790.0,23427
2018,Virginia,Public Out-of-State,2-year,11275.0,0.0,11275
2018,Virginia,Public Out-of-State,4-year,33428.0,10790.0,44218
2018,Washington,Private,4-year,36807.0,11711.0,48518
2018,Washington,Public In-State,2-year,4078.0,0.0,4078
2018,Washington,Public In-State,4-year,6830.0,11492.0,18322
2018,Washington,Public Out-of-State,2-year,5976.0,0.0,5976
2018,Washington,Public Out-of-State,4-year,28263.0,11492.0,39755
2018,West Virginia,Private,4-year,12341.0,8959.0,21300
2018,West Virginia,Public In-State,2-year,4076.0,0.0,4076
2018,West Virginia,Public In-State,4-year,7619.0,10184.0,17803
2018,West Virginia,Public Out-of-State,2-year,9410.0,0.0,9410
2018,West Virginia,Public Out-of-State,4-year,21032.0,10184.0,31216
2018,Wisconsin,Private,4-year,33156.0,10176.0,43332
2018,Wisconsin,Public In-State,2-year,4337.0,0.0,4337
2018,Wisconsin,Public In-State,4-year,8475.0,8069.0,16544
2018,Wisconsin,Public Out-of-State,2-year,6257.0,0.0,6257
2018,Wisconsin,Public Out-of-State,4-year,23500.0,8069.0,31569
2018,Wyoming,Public In-State,2-year,3142.0,0.0,3142
2018,Wyoming,Public In-State,4-year,4443.0,10043.0,14486
2018,Wyoming,Public Out-of-State,2-year,7678.0,0.0,7678
2018,Wyoming,Public Out-of-State,4-year,13731.0,10043.0,23774
2019,Alabama,Private,4-year,16119.0,10076.0,26195
2019,Alabama,Public In-State,2-year,4770.0,0.0,4770
2019,Alabama,Public In-State,4-year,10138.0,9845.0,19983
2019,Alabama,Public Out-of-State,2-year,9612.0,0.0,9612
2019,Alabama,Public Out-of-State,4-year,25782.0,9845.0,35627
2019,Alaska,Private,4-year,19315.0,7473.0,26788
2019,Alaska,Public In-State,4-year,8396.0,11167.0,19563
2019,Alaska,Public Out-of-State,4-year,24454.0,11167.0,35621
2019,Arizona,Private,4-year,12711.0,9708.0,22419
2019,Arizona,Public In-State,2-year,2161.0,0.0,2161
2019,Arizona,Public In-State,4-year,10666.0,12439.0,23105
2019,Arizona,Public Out-of-State,2-year,8516.0,0.0,8516
2019,Arizona,Public Out-of-State,4-year,26383.0,12439.0,38822
2019,Arkansas,Private,4-year,23179.0,8385.0,31564
2019,Arkansas,Public In-State,2-year,3291.0,0.0,3291
2019,Arkansas,Public In-State,4-year,8391.0,9586.0,17977
2019,Arkansas,Public Out-of-State,2-year,4698.0,0.0,4698
2019,Arkansas,Public Out-of-State,4-year,20825.0,9586.0,30411
2019,California,Private,4-year,35524.0,14336.0,49860
2019,California,Public In-State,2-year,1271.0,0.0,1271
2019,California,Public In-State,4-year,8118.0,14546.0,22664
2019,California,Public Out-of-State,2-year,7849.0,0.0,7849
2019,California,Public Out-of-State,4-year,31423.0,14546.0,45969
2019,Colorado,Private,4-year,23560.0,12725.0,36285
2019,Colorado,Public In-State,2-year,3655.0,0.0,3655
2019,Colorado,Public In-State,4-year,9394.0,12472.0,21866
2019,Colorado,Public Out-of-State,2-year,7967.0,0.0,7967
2019,Colorado,Public Out-of-State,4-year,30140.0,12472.0,42612
2019,Connecticut,Private,4-year,41807.0,14742.0,56549
2019,Connecticut,Public In-State,2-year,4434.0,0.0,4434
2019,Connecticut,Public In-State,4-year,12959.0,13244.0,26203
2019,Connecticut,Public Out-of-State,2-year,13202.0,0.0,13202
2019,Connecticut,Public Out-of-State,4-year,33709.0,13244.0,46953
2019,Delaware,Private,4-year,14758.0,11952.0,26710
2019,Delaware,Public In-State,4-year,10607.0,12839.0,23446
2019,Delaware,Public Out-of-State,4-year,30405.0,12839.0,43244
2019,District of Columbia,Private,4-year,43143.0,16090.0,59233
2019,District of Columbia,Public In-State,4-year,5888.0,0.0,5888
2019,District of Columbia,Public Out-of-State,4-year,12416.0,0.0,12416
2019,Florida,Private,4-year,26317.0,12121.0,38438
2019,Florida,Public In-State,2-year,2506.0,0.0,2506
2019,Florida,Public In-State,4-year,4443.0,10616.0,15059
2019,Florida,Public Out-of-State,2-year,9111.0,0.0,9111
2019,Florida,Public Out-of-State,4-year,18456.0,10616.0,29072
2019,Georgia,Private,4-year,28839.0,12681.0,41520
2019,Georgia,Public In-State,2-year,2916.0,0.0,2916
2019,Georgia,Public In-State,4-year,7319.0,10683.0,18002
2019,Georgia,Public Out-of-State,2-year,8038.0,0.0,8038
2019,Georgia,Public Out-of-State,4-year,22751.0,10683.0,33434
2019,Hawaii,Private,4-year,17098.0,12683.0,29781
2019,Hawaii,Public In-State,2-year,3140.0,0.0,3140
2019,Hawaii,Public In-State,4-year,9952.0,11914.0,21866
2019,Hawaii,Public Out-of-State,2-year,8277.0,0.0,8277
2019,Hawaii,Public Out-of-State,4-year,31581.0,11914.0,43495
2019,Idaho,Private,4-year,6139.0,7019.0,13158
2019,Idaho,Public In-State,2-year,3345.0,0.0,3345
2019,Idaho,Public In-State,4-year,7586.0,8549.0,16135
2019,Idaho,Public Out-of-State,2-year,7971.0,0.0,7971
2019,Idaho,Public Out-of-State,4-year,23850.0,8549.0,32399
2019,Illinois,Private,4-year,33454.0,13098.0,46552
2019,Illinois,Public In-State,2-year,3966.0,0.0,3966
2019,Illinois,Public In-State,4-year,14259.0,11209.0,25468
2019,Illinois,Public Out-of-State,2-year,11480.0,0.0,11480
2019,Illinois,Public Out-of-State,4-year,28522.0,11209.0,39731
2019,Indiana,Private,4-year,33402.0,11980.0,45382
2019,Indiana,Public In-State,2-year,4368.0,0.0,4368
2019,Indiana,Public In-State,4-year,9225.0,10530.0,19755
2019,Indiana,Public Out-of-State,2-year,8402.0,0.0,8402
2019,Indiana,Public Out-of-State,4-year,29092.0,10530.0,39622
2019,Iowa,Private,4-year,33821.0,9543.0,43364
2019,Iowa,Public In-State,2-year,5137.0,0.0,5137
2019,Iowa,Public In-State,4-year,9966.0,10156.0,20122
2019,Iowa,Public Out-of-State,2-year,6449.0,0.0,6449
2019,Iowa,Public Out-of-State,4-year,24521.0,10156.0,34677
2019,Kansas,Private,4-year,22571.0,9130.0,31701
2019,Kansas,Public In-State,2-year,3435.0,0.0,3435
2019,Kansas,Public In-State,4-year,8941.0,9678.0,18619
2019,Kansas,Public Out-of-State,2-year,4491.0,0.0,4491
2019,Kansas,Public Out-of-State,4-year,23302.0,9678.0,32980
2019,Kentucky,Private,4-year,27648.0,9433.0,37081
2019,Kentucky,Public In-State,2-year,4274.0,0.0,4274
2019,Kentucky,Public In-State,4-year,10674.0,10639.0,21313
2019,Kentucky,Public Out-of-State,2-year,14418.0,0.0,14418
2019,Kentucky,Public Out-of-State,4-year,25430.0,10639.0,36069
2019,Louisiana,Private,4-year,37830.0,13195.0,51025
2019,Louisiana,Public In-State,2-year,4143.0,0.0,4143
2019,Louisiana,Public In-State,4-year,9358.0,9847.0,19205
2019,Louisiana,Public Out-of-State,2-year,8034.0,0.0,8034
2019,Louisiana,Public Out-of-State,4-year,22208.0,9847.0,32055
2019,Maine,Private,4-year,38972.0,13555.0,52527
2019,Maine,Public In-State,2-year,3753.0,0.0,3753
2019,Maine,Public In-State,4-year,9930.0,10265.0,20195
2019,Maine,Public Out-of-State,2-year,6614.0,0.0,6614
2019,Maine,Public Out-of-State,4-year,27735.0,10265.0,38000
2019,Maryland,Private,4-year,43141.0,14081.0,57222
2019,Maryland,Public In-State,2-year,4225.0,0.0,4225
2019,Maryland,Public In-State,4-year,9521.0,12374.0,21895
2019,Maryland,Public Out-of-State,2-year,9990.0,0.0,9990
2019,Maryland,Public Out-of-State,4-year,26883.0,12374.0,39257
2019,Massachusetts,Private,4-year,46016.0,15732.0,61748
2019,Massachusetts,Public In-State,2-year,5192.0,0.0,5192
2019,Massachusetts,Public In-State,4-year,13286.0,13501.0,26787
2019,Massachusetts,Public Out-of-State,2-year,10606.0,0.0,10606
2019,Massachusetts,Public Out-of-State,4-year,30966.0,13501.0,44467
2019,Michigan,Private,4-year,27936.0,10139.0,38075
2019,Michigan,Public In-State,2-year,3582.0,0.0,3582
2019,Michigan,Public In-State,4-year,12888.0,10488.0,23376
2019,Michigan,Public Out-of-State,2-year,6372.0,0.0,6372
2019,Michigan,Public Out-of-State,4-year,35844.0,10488.0,46332
2019,Minnesota,Private,4-year,33212.0,10465.0,43677
2019,Minnesota,Public In-State,2-year,5389.0,0.0,5389
2019,Minnesota,Public In-State,4-year,11381.0,9479.0,20860
2019,Minnesota,Public Out-of-State,2-year,5947.0,0.0,5947
2019,Minnesota,Public Out-of-State,4-year,22780.0,9479.0,32259
2019,Mississippi,Private,4-year,17953.0,8399.0,26352
2019,Mississippi,Public In-State,2-year,3262.0,0.0,3262
2019,Mississippi,Public In-State,4-year,8340.0,10051.0,18391
2019,Mississippi,Public Out-of-State,2-year,5709.0,0.0,5709
2019,Mississippi,Public Out-of-State,4-year,19942.0,10051.0,29993
2019,Missouri,Private,4-year,25417.0,10386.0,35803
2019,Missouri,Public In-State,2-year,3358.0,0.0,3358
2019,Missouri,Public In-State,4-year,8554.0,9567.0,18121
2019,Missouri,Public Out-of-State,2-year,6558.0,0.0,6558
2019,Missouri,Public Out-of-State,4-year,19914.0,9567.0,29481
2019,Montana,Private,4-year,25918.0,9070.0,34988
2019,Montana,Public In-State,2-year,3756.0,0.0,3756
2019,Montana,Public In-State,4-year,6972.0,9632.0,16604
2019,Montana,Public Out-of-State,2-year,8394.0,0.0,8394
2019,Montana,Public Out-of-State,4-year,24481.0,9632.0,34113
2019,Nebraska,Private,4-year,25075.0,9551.0,34626
2019,Nebraska,Public In-State,2-year,3174.0,0.0,3174
2019,Nebraska,Public In-State,4-year,8467.0,11084.0,19551
2019,Nebraska,Public Out-of-State,2-year,3985.0,0.0,3985
2019,Nebraska,Public Out-of-State,4-year,21516.0,11084.0,32600
2019,Nevada,Private,4-year,24423.0,13707.0,38130
2019,Nevada,Public In-State,4-year,5845.0,11659.0,17504
2019,Nevada,Public Out-of-State,4-year,21125.0,11659.0,32784
2019,New Hampshire,Private,4-year,33364.0,13588.0,46952
2019,New Hampshire,Public In-State,2-year,7599.0,0.0,7599
2019,New Hampshire,Public In-State,4-year,16329.0,11816.0,28145
2019,New Hampshire,Public Out-of-State,2-year,16429.0,0.0,16429
2019,New Hampshire,Public Out-of-State,4-year,29447.0,11816.0,41263
2019,New Jersey,Private,4-year,37329.0,13716.0,51045
2019,New Jersey,Public In-State,2-year,4715.0,0.0,4715
2019,New Jersey,Public In-State,4-year,13963.0,13518.0,27481
2019,New Jersey,Public Out-of-State,2-year,8257.0,0.0,8257
2019,New Jersey,Public Out-of-State,4-year,28669.0,13518.0,42187
2019,New Mexico,Private,4-year,30137.0,10069.0,40206
2019,New Mexico,Public In-State,2-year,1705.0,0.0,1705
2019,New Mexico,Public In-State,4-year,6902.0,9354.0,16256
2019,New Mexico,Public Out-of-State,2-year,6698.0,0.0,6698
2019,New Mexico,Public Out-of-State,4-year,18350.0,9354.0,27704
2019,New York,Private,4-year,40527.0,15214.0,55741
2019,New York,Public In-State,2-year,5367.0,0.0,5367
2019,New York,Public In-State,4-year,8184.0,14869.0,23053
2019,New York,Public Out-of-State,2-year,9197.0,0.0,9197
2019,New York,Public Out-of-State,4-year,22083.0,14869.0,36952
2019,North Carolina,Private,4-year,33990.0,12278.0,46268
2019,North Carolina,Public In-State,2-year,2504.0,0.0,2504
2019,North Carolina,Public In-State,4-year,7174.0,10129.0,17303
2019,North Carolina,Public Out-of-State,2-year,8655.0,0.0,8655
2019,North Carolina,Public Out-of-State,4-year,22968.0,10129.0,33097
2019,North Dakota,Private,4-year,15206.0,7650.0,22856
2019,North Dakota,Public In-State,2-year,4895.0,0.0,4895
2019,North Dakota,Public In-State,4-year,8091.0,8577.0,16668
2019,North Dakota,Public Out-of-State,2-year,9293.0,0.0,9293
2019,North Dakota,Public Out-of-State,4-year,15565.0,8577.0,24142
2019,Ohio,Private,4-year,32597.0,11438.0,44035
2019,Ohio,Public In-State,2-year,4082.0,0.0,4082
2019,Ohio,Public In-State,4-year,10068.0,12085.0,22153
2019,Ohio,Public Out-of-State,2-year,7300.0,0.0,7300
2019,Ohio,Public Out-of-State,4-year,24454.0,12085.0,36539
2019,Oklahoma,Private,4-year,27694.0,9754.0,37448
2019,Oklahoma,Public In-State,2-year,4112.0,0.0,4112
2019,Oklahoma,Public In-State,4-year,7866.0,8866.0,16732
2019,Oklahoma,Public Out-of-State,2-year,9393.0,0.0,9393
2019,Oklahoma,Public Out-of-State,4-year,21526.0,8866.0,30392
2019,Oregon,Private,4-year,40597.0,12439.0,53036
2019,Oregon,Public In-State,2-year,4709.0,0.0,4709
2019,Oregon,Public In-State,4-year,10286.0,12299.0,22585
2019,Oregon,Public Out-of-State,2-year,8779.0,0.0,8779
2019,Oregon,Public Out-of-State,4-year,30929.0,12299.0,43228
2019,Pennsylvania,Private,4-year,41703.0,13545.0,55248
2019,Pennsylvania,Public In-State,2-year,5284.0,0.0,5284
2019,Pennsylvania,Public In-State,4-year,14812.0,11475.0,26287
2019,Pennsylvania,Public Out-of-State,2-year,14111.0,0.0,14111
2019,Pennsylvania,Public Out-of-State,4-year,28527.0,11475.0,40002
2019,Rhode Island,Private,4-year,42108.0,15068.0,57176
2019,Rhode Island,Public In-State,2-year,4564.0,0.0,4564
2019,Rhode Island,Public In-State,4-year,12576.0,12250.0,24826
2019,Rhode Island,Public Out-of-State,2-year,12156.0,0.0,12156
2019,Rhode Island,Public Out-of-State,4-year,29998.0,12250.0,42248
2019,South Carolina,Private,4-year,25621.0,9553.0,35174
2019,South Carolina,Public In-State,2-year,4728.0,0.0,4728
2019,South Carolina,Public In-State,4-year,13013.0,10100.0,23113
2019,South Carolina,Public Out-of-State,2-year,9874.0,0.0,9874
2019,South Carolina,Public Out-of-State,4-year,32174.0,10100.0,42274
2019,South Dakota,Private,4-year,23252.0,8107.0,31359
2019,South Dakota,Public In-State,2-year,6170.0,0.0,6170
2019,South Dakota,Public In-State,4-year,8772.0,8076.0,16848
2019,South Dakota,Public Out-of-State,2-year,5839.0,0.0,5839
2019,South Dakota,Public Out-of-State,4-year,12465.0,8076.0,20541
2019,Tennessee,Private,4-year,28080.0,10491.0,38571
2019,Tennessee,Public In-State,2-year,4287.0,0.0,4287
2019,Tennessee,Public In-State,4-year,9789.0,9924.0,19713
2019,Tennessee,Public Out-of-State,2-year,16582.0,0.0,16582
2019,Tennessee,Public Out-of-State,4-year,26068.0,9924.0,35992
2019,Texas,Private,4-year,34476.0,11792.0,46268
2019,Texas,Public In-State,2-year,2259.0,0.0,2259
2019,Texas,Public In-State,4-year,8678.0,10101.0,18779
2019,Texas,Public Out-of-State,2-year,5920.0,0.0,5920
2019,Texas,Public Out-of-State,4-year,25031.0,10101.0,35132
2019,Utah,Private,4-year,7852.0,7952.0,15804
2019,Utah,Public In-State,2-year,3843.0,0.0,3843
2019,Utah,Public In-State,4-year,6731.0,7658.0,14389
2019,Utah,Public Out-of-State,2-year,12206.0,0.0,12206
2019,Utah,Public Out-of-State,4-year,21557.0,7658.0,29215
2019,Vermont,Private,4-year,44068.0,14069.0,58137
2019,Vermont,Public In-State,2-year,7120.0,0.0,7120
2019,Vermont,Public In-State,4-year,16604.0,12077.0,28681
2019,Vermont,Public Out-of-State,2-year,14090.0,0.0,14090
2019,Vermont,Public Out-of-State,4-year,39947.0,12077.0,52024
2019,Virginia,Private,4-year,23380.0,11089.0,34469
2019,Virginia,Public In-State,2-year,5241.0,0.0,5241
2019,Virginia,Public In-State,4-year,13413.0,11080.0,24493
2019,Virginia,Public Out-of-State,2-year,11455.0,0.0,11455
2019,Virginia,Public Out-of-State,4-year,34890.0,11080.0,45970
2019,Washington,Private,4-year,38754.0,12120.0,50874
2019,Washington,Public In-State,2-year,4169.0,0.0,4169
2019,Washington,Public In-State,4-year,7036.0,12236.0,19272
2019,Washington,Public Out-of-State,2-year,5691.0,0.0,5691
2019,Washington,Public Out-of-State,4-year,29228.0,12236.0,41464
2019,West Virginia,Private,4-year,12513.0,9379.0,21892
2019,West Virginia,Public In-State,2-year,4276.0,0.0,4276
2019,West Virginia,Public In-State,4-year,8016.0,10446.0,18462
2019,West Virginia,Public Out-of-State,2-year,9834.0,0.0,9834
2019,West Virginia,Public Out-of-State,4-year,21996.0,10446.0,32442
2019,Wisconsin,Private,4-year,34424.0,10845.0,45269
2019,Wisconsin,Public In-State,2-year,4411.0,0.0,4411
2019,Wisconsin,Public In-State,4-year,8697.0,8475.0,17172
2019,Wisconsin,Public Out-of-State,2-year,6408.0,0.0,6408
2019,Wisconsin,Public Out-of-State,4-year,25063.0,8475.0,33538
2019,Wyoming,Public In-State,2-year,3219.0,0.0,3219
2019,Wyoming,Public In-State,4-year,4596.0,10043.0,14639
2019,Wyoming,Public Out-of-State,2-year,7752.0,0.0,7752
2019,Wyoming,Public Out-of-State,4-year,14268.0,10043.0,24311
2020,Alabama,Private,4-year,16743.0,10344.0,27087
2020,Alabama,Public In-State,2-year,4854.0,0.0,4854
2020,Alabama,Public In-State,4-year,10323.0,10175.0,20498
2020,Alabama,Public Out-of-State,2-year,9707.0,0.0,9707
2020,Alabama,Public Out-of-State,4-year,26517.0,10175.0,36692
2020,Alaska,Private,4-year,19682.0,8092.0,27774
2020,Alaska,Public In-State,4-year,8297.0,11322.0,19619
2020,Alaska,Public Out-of-State,4-year,26767.0,11322.0,38089
2020,Arizona,Private,4-year,12895.0,9757.0,22652
2020,Arizona,Public In-State,2-year,2151.0,0.0,2151
